maxQuiescenceDepth, maxCheckSearchDepth, nullMoveReduction, minExtensionHorizon, simpleCheckExtension, attackCheckExtension, forcedMoveExtension, mateExtension, rankAttackExtension, pawnOnSevenRankExtension, protectingPawnOnSixRankExtension, recaptureMinExtension, recaptureMaxExtension, recaptureBeginMinTreshold, recaptureBeginMaxTreshold, recaptureTargetTreshold, totalTime, totalNodeCount
10, 8, 4, 6, 0.5, 1.0, 0.75, 1.0, 0.75, 1.0, 1.0, 0.0, 0.75, 2.25, 5.0, 0.5, 24680, 28182587
9, 8, 5, 5, 0.0927734375, 0.7890625, 0.4912109375, 0.9990234375, 0.5546875, 0.9990234375, 0.9990234375, 0.0, 0.3916015625, 5.963, 6.632, 0.0, 21896, 37677547
5, 4, 2, 5, 0.5302734375, 0.966796875, 0.6259765625, 0.9990234375, 0.57421875, 0.5361328125, 0.70703125, 0.0673828125, 0.068359375, 1.997, 5.438, 2.892, 20184, 38526391
10, 9, 0, 7, 0.966796875, 0.9990234375, 0.9990234375, 0.9990234375, 0.859375, 0.708984375, 0.8994140625, 0.0, 0.50390625, 0.0, 8.66, 4.015, 22812, 40197406
1, 0, 5, 7, 0.9990234375, 0.9990234375, 0.83203125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9052734375, 0.326171875, 0.783203125, 4.264, 6.864, 7.106, 20790, 37924331
2, 1, 3, 3, 0.49609375, 0.9169921875, 0.9990234375, 0.9990234375, 0.40625, 0.9990234375, 0.6728515625, 0.037109375, 0.748046875, 0.454, 4.916, 2.288, 16436, 29649691
1, 0, 3, 7, 0.521484375, 0.955078125, 0.9990234375, 0.9990234375, 0.5556640625, 0.9990234375, 0.9990234375, 0.1103515625, 0.7900390625, 0.0, 3.064, 0.0, 20018, 34396667
10, 9, 5, 4, 0.509765625, 0.8232421875, 0.751953125, 0.9990234375, 0.3515625, 0.9990234375, 0.3212890625, 0.0, 0.833984375, 0.0, 4.541, 0.0, 22783, 38794162
1, 0, 2, 5, 0.505859375, 0.8125, 0.951171875, 0.43359375, 0.23046875, 0.5048828125, 0.9990234375, 0.2294921875, 0.8759765625, 2.789, 5.882, 3.294, 20164, 41243669
7, 6, 2, 7, 0.8623046875, 0.9990234375, 0.1044921875, 0.55078125, 0.919921875, 0.818359375, 0.7607421875, 0.0, 0.7021484375, 3.235, 4.536, 0.0, 21372, 36411045
13, 12, 2, 7, 0.263671875, 0.61328125, 0.7958984375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.568359375, 0.765625, 0.0, 8.999, 0.0, 22985, 39706366
9, 6, 5, 4, 0.2431640625, 0.947265625, 0.318359375, 0.6923828125, 0.333984375, 0.9990234375, 0.9990234375, 0.29296875, 0.529296875, 4.419, 6.987, 0.0, 15790, 26239172
14, 4, 5, 7, 0.806640625, 0.9990234375, 0.580078125, 0.591796875, 0.9990234375, 0.9990234375, 0.5166015625, 0.0, 0.6943359375, 5.217, 5.428, 0.542, 21380, 37945555
13, 5, 2, 7, 0.2177734375, 0.6103515625, 0.138671875, 0.818359375, 0.3515625, 0.9990234375, 0.556640625, 0.0, 0.9990234375, 1.658, 6.064, 0.179, 20784, 39349179
3, 2, 1, 7, 0.6982421875, 0.9248046875, 0.712890625, 0.9990234375, 0.375, 0.7568359375, 0.943359375, 0.3671875, 0.3876953125, 0.0, 6.007, 0.0, 21578, 37932869
8, 7, 3, 1, 0.5849609375, 0.9658203125, 0.9990234375, 0.9990234375, 0.4052734375, 0.9990234375, 0.80078125, 0.0, 0.9990234375, 4.469, 7.222, 1.926, 21000, 38259158
15, 8, 4, 7, 0.517578125, 0.7890625, 0.2998046875, 0.9990234375, 0.69140625, 0.8056640625, 0.9990234375, 0.1669921875, 0.3857421875, 2.215, 2.216, 0.0, 20766, 37375737
7, 6, 2, 2, 0.359375, 0.8447265625, 0.8388671875, 0.9990234375, 0.77734375, 0.544921875, 0.615234375, 0.16796875, 0.76953125, 0.0, 6.431, 1.099, 20567, 35660891
5, 4, 5, 5, 0.8369140625, 0.9990234375, 0.919921875, 0.9990234375, 0.4375, 0.9990234375, 0.712890625, 0.0244140625, 0.875, 1.806, 5.428, 5.474, 21824, 38620046
19, 18, 3, 6, 0.0, 0.84765625, 0.990234375, 0.9990234375, 0.8623046875, 0.7763671875, 0.826171875, 0.0, 0.96484375, 5.864, 6.77, 7.195, 16599, 28732435
16, 8, 4, 5, 0.8388671875, 0.9658203125, 0.884765625, 0.9990234375, 0.9990234375, 0.5546875, 0.9365234375, 0.1669921875, 0.7763671875, 0.0, 4.16, 0.0, 19009, 31905409
4, 3, 5, 7, 0.607421875, 0.9990234375, 0.966796875, 0.9990234375, 0.328125, 0.9990234375, 0.943359375, 0.19140625, 0.7763671875, 0.0, 6.272, 5.847, 20569, 39633429
6, 5, 5, 5, 0.162109375, 0.9990234375, 0.9990234375, 0.9326171875, 0.767578125, 0.326171875, 0.9990234375, 0.0, 0.583984375, 1.794, 5.931, 4.38, 21816, 38331396
15, 11, 3, 5, 0.1875, 0.787109375, 0.9091796875, 0.5390625, 0.7109375, 0.8515625, 0.9990234375, 0.142578125, 0.8173828125, 1.266, 3.368, 0.0, 22412, 42346519
8, 7, 3, 3, 0.3857421875, 0.9990234375, 0.2216796875, 0.88671875, 0.5048828125, 0.9990234375, 0.80078125, 0.0, 0.3515625, 6.034, 7.902, 0.75, 20968, 36657129
19, 12, 4, 6, 0.7646484375, 0.9521484375, 0.7724609375, 0.712890625, 0.4169921875, 0.9990234375, 0.70703125, 0.0, 0.4716796875, 2.779, 3.434, 0.0, 20568, 37524694
1, 0, 5, 3, 0.7294921875, 0.890625, 0.68359375, 0.9970703125, 0.9990234375, 0.9169921875, 0.97265625, 0.0224609375, 0.6630859375, 5.689, 5.69, 0.878, 20197, 35335335
12, 6, 5, 7, 0.7138671875, 0.9990234375, 0.3359375, 0.9990234375, 0.79296875, 0.9990234375, 0.9990234375, 0.0, 0.2890625, 0.526, 4.824, 4.129, 18404, 30150556
11, 2, 1, 6, 0.9990234375, 0.9990234375, 0.9990234375, 0.9169921875, 0.9990234375, 0.9990234375, 0.3779296875, 0.0, 0.80078125, 8.361, 8.599, 0.0, 21979, 40487382
4, 3, 5, 3, 0.9990234375, 0.9990234375, 0.513671875, 0.9619140625, 0.9990234375, 0.5029296875, 0.6982421875, 0.0, 0.7177734375, 8.998, 8.999, 1.695, 22179, 38840675
15, 14, 2, 7, 0.533203125, 0.6611328125, 0.787109375, 0.7236328125, 0.8828125, 0.9990234375, 0.9990234375, 0.0, 0.623046875, 0.0, 8.999, 1.402, 20767, 40225412
1, 0, 5, 7, 0.1953125, 0.9990234375, 0.90234375, 0.916015625, 0.9990234375, 0.9990234375, 0.9990234375, 0.23828125, 0.9990234375, 5.615, 8.446, 4.409, 19977, 35192203
6, 3, 5, 7, 0.3291015625, 0.896484375, 0.400390625, 0.7861328125, 0.3388671875, 0.904296875, 0.99609375, 0.0, 0.9658203125, 2.869, 3.442, 0.511, 21170, 36688023
2, 1, 2, 3, 0.9599609375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.619140625, 0.279296875, 0.5732421875, 2.599, 5.334, 0.0, 22778, 41524887
19, 0, 2, 3, 0.220703125, 0.9990234375, 0.740234375, 0.728515625, 0.54296875, 0.8779296875, 0.9990234375, 0.859375, 0.931640625, 3.185, 5.966, 0.0, 17200, 30948713
6, 5, 1, 4, 0.5751953125, 0.9990234375, 0.716796875, 0.9990234375, 0.537109375, 0.9990234375, 0.9990234375, 0.2392578125, 0.5107421875, 0.0, 6.63, 0.0, 16995, 27894029
8, 7, 4, 4, 0.5244140625, 0.9990234375, 0.9990234375, 0.9990234375, 0.890625, 0.9990234375, 0.6767578125, 0.4169921875, 0.6865234375, 0.0, 2.315, 0.0, 16396, 27584028
7, 6, 2, 7, 0.484375, 0.7724609375, 0.626953125, 0.6279296875, 0.9990234375, 0.9990234375, 0.638671875, 0.1455078125, 0.6005859375, 1.776, 1.777, 0.0, 20972, 36844605
7, 2, 4, 4, 0.509765625, 0.9833984375, 0.9990234375, 0.763671875, 0.0, 0.8779296875, 0.9755859375, 0.0, 0.349609375, 3.531, 3.532, 2.734, 21973, 40532125
1, 0, 4, 5, 0.9599609375, 0.9970703125, 0.9365234375, 0.9560546875, 0.26953125, 0.9990234375, 0.9990234375, 0.0, 0.6279296875, 5.184, 5.185, 0.0, 20366, 35214373
1, 0, 4, 6, 0.8291015625, 0.96875, 0.4560546875, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.6083984375, 1.08, 7.25, 3.304, 21171, 37277187
13, 8, 4, 7, 0.8916015625, 0.9990234375, 0.8994140625, 0.9990234375, 0.9990234375, 0.5234375, 0.71484375, 0.498046875, 0.4990234375, 4.486, 5.416, 0.0, 21178, 36358235
13, 12, 5, 6, 0.3427734375, 0.8828125, 0.498046875, 0.9619140625, 0.8515625, 0.9990234375, 0.9990234375, 0.0, 0.6513671875, 3.875, 6.827, 0.733, 20774, 36707270
16, 5, 5, 6, 0.8876953125, 0.9306640625, 0.9990234375, 0.9970703125, 0.546875, 0.9990234375, 0.9658203125, 0.0, 0.498046875, 1.833, 1.834, 1.931, 20567, 36489228
1, 0, 2, 5, 0.560546875, 0.890625, 0.556640625, 0.9794921875, 0.58203125, 0.8212890625, 0.9990234375, 0.0673828125, 0.9990234375, 5.26, 5.261, 0.0, 21791, 38084456
5, 4, 3, 3, 0.3291015625, 0.701171875, 0.6708984375, 0.9990234375, 0.5556640625, 0.9990234375, 0.9990234375, 0.236328125, 0.62890625, 3.534, 3.535, 0.0, 21981, 42656933
14, 11, 5, 4, 0.228515625, 0.9990234375, 0.8310546875, 0.1865234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.2197265625, 0.751953125, 0.464, 3.791, 4.47, 17802, 30411677
7, 6, 5, 4, 0.9990234375, 0.9990234375, 0.9990234375, 0.958984375, 0.9990234375, 0.6865234375, 0.9990234375, 0.0, 0.9990234375, 0.0, 5.863, 0.0, 21777, 40150348
12, 7, 5, 7, 0.9521484375, 0.9990234375, 0.4970703125, 0.9794921875, 0.9990234375, 0.607421875, 0.90234375, 0.0, 0.4716796875, 0.0, 8.999, 0.512, 21568, 38909830
1, 0, 5, 5, 0.103515625, 0.9990234375, 0.8544921875, 0.8193359375, 0.943359375, 0.5849609375, 0.7021484375, 0.31640625, 0.88671875, 0.737, 3.004, 3.946, 20966, 38873055
15, 6, 5, 4, 0.7236328125, 0.9990234375, 0.4912109375, 0.78125, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 4.352, 4.353, 0.0, 21374, 38805898
2, 1, 5, 6, 0.6923828125, 0.9990234375, 0.1865234375, 0.9990234375, 0.7216796875, 0.43359375, 0.828125, 0.296875, 0.443359375, 0.153, 3.107, 0.0, 17995, 29579657
9, 8, 4, 6, 0.14453125, 0.84375, 0.7001953125, 0.638671875, 0.9990234375, 0.8525390625, 0.8583984375, 0.0, 0.9169921875, 0.0, 6.627, 0.0, 21768, 39519391
19, 12, 5, 7, 0.330078125, 0.8935546875, 0.5419921875, 0.9990234375, 0.79296875, 0.55859375, 0.9990234375, 0.0, 0.8759765625, 1.068, 3.402, 1.737, 18197, 31459552
3, 2, 5, 1, 0.38671875, 0.9990234375, 0.634765625, 0.697265625, 0.5390625, 0.9990234375, 0.9990234375, 0.1435546875, 0.9990234375, 3.888, 6.754, 7.616, 20561, 37601981
18, 12, 4, 4, 0.04296875, 0.4677734375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.681640625, 0.6826171875, 0.195, 7.907, 0.0, 20968, 36862155
16, 15, 4, 7, 0.630859375, 0.9990234375, 0.9326171875, 0.9990234375, 0.7021484375, 0.9990234375, 0.9990234375, 0.0, 0.595703125, 0.0, 4.206, 0.596, 22376, 39630142
13, 12, 3, 6, 0.6044921875, 0.978515625, 0.5615234375, 0.728515625, 0.99609375, 0.9990234375, 0.9892578125, 0.2353515625, 0.490234375, 1.782, 6.314, 2.101, 21369, 39691300
1, 0, 5, 7, 0.052734375, 0.9990234375, 0.3662109375, 0.775390625, 0.728515625, 0.9990234375, 0.9990234375, 0.0, 0.921875, 4.754, 4.973, 0.439, 21571, 39217338
1, 0, 1, 7, 0.447265625, 0.8896484375, 0.9990234375, 0.9990234375, 0.6669921875, 0.798828125, 0.9990234375, 0.6162109375, 0.8564453125, 4.813, 5.877, 0.0, 22182, 40914647
6, 5, 3, 4, 0.7119140625, 0.9990234375, 0.7890625, 0.9990234375, 0.1708984375, 0.841796875, 0.7587890625, 0.1259765625, 0.6640625, 1.748, 6.332, 3.06, 22177, 40270859
7, 6, 5, 7, 0.63671875, 0.875, 0.6552734375, 0.716796875, 0.7802734375, 0.6435546875, 0.861328125, 0.521484375, 0.9033203125, 0.342, 7.537, 0.0, 21170, 38462165
13, 12, 4, 7, 0.0791015625, 0.9990234375, 0.7646484375, 0.9990234375, 0.9990234375, 0.759765625, 0.9990234375, 0.626953125, 0.6337890625, 3.405, 3.753, 0.0, 20165, 35766598
10, 6, 3, 5, 0.4541015625, 0.9892578125, 0.5, 0.9990234375, 0.4140625, 0.9990234375, 0.9990234375, 0.0, 0.4052734375, 0.804, 8.912, 0.0, 22779, 41738904
9, 6, 4, 6, 0.19140625, 0.91796875, 0.708984375, 0.5205078125, 0.4521484375, 0.9208984375, 0.9990234375, 0.0, 0.7998046875, 2.99, 6.413, 0.0, 20571, 36639882
13, 11, 2, 7, 0.3525390625, 0.783203125, 0.9755859375, 0.857421875, 0.9990234375, 0.9990234375, 0.9990234375, 0.19921875, 0.3955078125, 1.373, 3.087, 0.453, 22371, 40917058
19, 11, 4, 7, 0.0517578125, 0.9990234375, 0.3720703125, 0.0751953125, 0.6455078125, 0.9990234375, 0.9990234375, 0.0, 0.634765625, 0.706, 2.772, 3.8, 21164, 37035028
10, 5, 5, 4, 0.607421875, 0.9990234375, 0.244140625, 0.9580078125, 0.9990234375, 0.9267578125, 0.90625, 0.0, 0.2763671875, 3.613, 5.324, 4.707, 21166, 38996487
7, 6, 2, 7, 0.6494140625, 0.9990234375, 0.9482421875, 0.84375, 0.32421875, 0.8154296875, 0.84375, 0.361328125, 0.609375, 0.0, 3.183, 0.0, 22177, 39195174
15, 7, 3, 5, 0.0947265625, 0.8857421875, 0.7724609375, 0.84375, 0.3427734375, 0.9990234375, 0.9990234375, 0.0, 0.9833984375, 8.998, 8.999, 0.0, 20166, 36371172
9, 8, 3, 4, 0.58203125, 0.9990234375, 0.9990234375, 0.4423828125, 0.9931640625, 0.583984375, 0.9990234375, 0.4462890625, 0.8525390625, 4.981, 5.158, 6.241, 21174, 36702220
18, 2, 2, 6, 0.4892578125, 0.9990234375, 0.9716796875, 0.9814453125, 0.9990234375, 0.984375, 0.9990234375, 0.0, 0.9990234375, 1.374, 6.151, 3.763, 19958, 35562979
19, 10, 5, 7, 0.388671875, 0.9990234375, 0.6513671875, 0.9990234375, 0.4521484375, 0.865234375, 0.9990234375, 0.4345703125, 0.7080078125, 0.689, 4.565, 0.0, 20771, 36460644
19, 5, 4, 2, 0.2265625, 0.6005859375, 0.64453125, 0.7685546875, 0.4755859375, 0.9990234375, 0.9990234375, 0.1552734375, 0.83203125, 7.002, 7.922, 0.0, 16799, 28029245
6, 5, 2, 5, 0.5048828125, 0.9990234375, 0.494140625, 0.9990234375, 0.9990234375, 0.9990234375, 0.5244140625, 0.0, 0.685546875, 6.364, 6.365, 0.232, 20965, 37095275
8, 7, 4, 7, 0.9990234375, 0.9990234375, 0.9951171875, 0.791015625, 0.9990234375, 0.5322265625, 0.955078125, 0.0, 0.9365234375, 5.009, 5.587, 0.022, 22181, 41052423
12, 11, 5, 5, 0.234375, 0.4521484375, 0.63671875, 0.8203125, 0.9990234375, 0.9990234375, 0.5693359375, 0.390625, 0.859375, 4.799, 4.8, 2.084, 20963, 36919330
13, 9, 4, 7, 0.9990234375, 0.9990234375, 0.689453125, 0.9990234375, 0.662109375, 0.9990234375, 0.720703125, 0.0, 0.6337890625, 2.544, 3.973, 2.004, 20360, 36072652
7, 6, 5, 5, 0.865234375, 0.9990234375, 0.9990234375, 0.7998046875, 0.4501953125, 0.6357421875, 0.5029296875, 0.3271484375, 0.806640625, 1.3, 8.159, 0.657, 20162, 35565411
6, 5, 4, 6, 0.4130859375, 0.7314453125, 0.9990234375, 0.9990234375, 0.875, 0.9990234375, 0.9990234375, 0.546875, 0.744140625, 0.0, 5.459, 0.0, 21778, 39506827
12, 0, 4, 7, 0.80078125, 0.9990234375, 0.9990234375, 0.9990234375, 0.7509765625, 0.9990234375, 0.9990234375, 0.2548828125, 0.677734375, 3.957, 7.129, 0.096, 20584, 36625589
7, 6, 2, 7, 0.9990234375, 0.9990234375, 0.787109375, 0.9990234375, 0.962890625, 0.3212890625, 0.8212890625, 0.0, 0.8759765625, 3.883, 3.884, 0.0, 22371, 39189974
8, 7, 5, 3, 0.6845703125, 0.9990234375, 0.6103515625, 0.8818359375, 0.8125, 0.9990234375, 0.720703125, 0.0107421875, 0.240234375, 2.201, 4.27, 0.0, 22381, 41256176
5, 4, 0, 7, 0.1103515625, 0.4580078125, 0.78125, 0.8330078125, 0.9931640625, 0.9990234375, 0.6923828125, 0.2587890625, 0.9990234375, 1.661, 5.871, 0.997, 21969, 39906062
14, 12, 4, 7, 0.298828125, 0.9990234375, 0.6806640625, 0.7421875, 0.9990234375, 0.7861328125, 0.9482421875, 0.0, 0.9990234375, 3.786, 5.024, 0.0, 20367, 35619706
1, 0, 5, 2, 0.037109375, 0.9130859375, 0.70703125, 0.748046875, 0.37890625, 0.6318359375, 0.9990234375, 0.0, 0.6953125, 1.341, 7.94, 0.0, 21778, 40029787
17, 11, 5, 7, 0.388671875, 0.9228515625, 0.9990234375, 0.99609375, 0.6083984375, 0.9990234375, 0.9990234375, 0.1259765625, 0.7333984375, 3.572, 8.037, 0.0, 22798, 41452256
9, 8, 3, 7, 0.3759765625, 0.91796875, 0.5380859375, 0.9990234375, 0.64453125, 0.359375, 0.9052734375, 0.0, 0.8701171875, 0.0, 2.785, 1.948, 21168, 38335974
11, 10, 0, 6, 0.6298828125, 0.833984375, 0.443359375, 0.150390625, 0.7880859375, 0.78515625, 0.9990234375, 0.0693359375, 0.50390625, 3.886, 4.297, 0.0, 21989, 39637783
1, 0, 5, 3, 0.884765625, 0.9609375, 0.64453125, 0.7958984375, 0.6396484375, 0.51953125, 0.796875, 0.0703125, 0.681640625, 1.058, 7.007, 0.966, 22181, 40127665
8, 7, 5, 5, 0.4736328125, 0.7470703125, 0.9990234375, 0.9990234375, 0.6953125, 0.9990234375, 0.9169921875, 0.0, 0.7470703125, 0.0, 2.67, 0.072, 20364, 36763006
11, 5, 2, 6, 0.3857421875, 0.9990234375, 0.52734375, 0.9990234375, 0.404296875, 0.9990234375, 0.97265625, 0.0, 0.54296875, 0.0, 0.907, 0.0, 20971, 37580775
10, 3, 1, 4, 0.470703125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.7421875, 0.9990234375, 0.1279296875, 0.498046875, 3.984, 6.145, 7.96, 20962, 37300722
5, 4, 5, 7, 0.8037109375, 0.9990234375, 0.640625, 0.5458984375, 0.759765625, 0.34375, 0.7626953125, 0.4052734375, 0.9033203125, 0.0, 4.219, 2.994, 20165, 33912448
13, 8, 4, 5, 0.052734375, 0.9990234375, 0.9990234375, 0.9990234375, 0.8232421875, 0.9990234375, 0.9990234375, 0.0, 0.5126953125, 0.01, 8.078, 7.036, 21366, 37844882
16, 11, 5, 5, 0.0, 0.7080078125, 0.9990234375, 0.9990234375, 0.1181640625, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 0.0, 5.092, 0.0, 20369, 36785964
9, 7, 3, 6, 0.001953125, 0.9990234375, 0.0, 0.9990234375, 0.7353515625, 0.755859375, 0.9990234375, 0.0, 0.1669921875, 5.297, 5.298, 4.253, 21572, 38410158
11, 8, 5, 6, 0.0, 0.751953125, 0.599609375, 0.9990234375, 0.3662109375, 0.666015625, 0.8369140625, 0.3359375, 0.6923828125, 5.155, 6.463, 3.076, 20369, 36136535
8, 7, 4, 7, 0.0, 0.1630859375, 0.69140625, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 1.236, 6.208, 0.0, 20362, 35780057
10, 9, 5, 6, 0.005859375, 0.72265625, 0.4091796875, 0.912109375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.4384765625, 2.797, 5.309, 1.911, 20564, 36049091
14, 11, 4, 7, 0.6640625, 0.8759765625, 0.833984375, 0.9990234375, 0.740234375, 0.9990234375, 0.904296875, 0.2763671875, 0.6328125, 2.758, 8.999, 0.926, 17604, 29465217
11, 10, 5, 2, 0.0, 0.9990234375, 0.9990234375, 0.98828125, 0.41015625, 0.6015625, 0.43359375, 0.0, 0.8212890625, 0.829, 7.963, 0.0, 20964, 39246297
3, 2, 1, 6, 0.2177734375, 0.9990234375, 0.3271484375, 0.4140625, 0.73046875, 0.9990234375, 0.9990234375, 0.0, 0.9990234375, 3.924, 4.092, 0.0, 21370, 38262272
12, 11, 5, 7, 0.6806640625, 0.9970703125, 0.4462890625, 0.9990234375, 0.65234375, 0.7060546875, 0.9990234375, 0.4609375, 0.6015625, 6.011, 6.012, 0.0, 20764, 36743730
6, 5, 3, 1, 0.9990234375, 0.9990234375, 0.8896484375, 0.9306640625, 0.9990234375, 0.9990234375, 0.9990234375, 0.7333984375, 0.734375, 4.982, 4.983, 0.0, 21381, 37483062
1, 0, 5, 7, 0.65234375, 0.9619140625, 0.5283203125, 0.9990234375, 0.896484375, 0.8955078125, 0.9990234375, 0.0439453125, 0.9990234375, 1.629, 3.778, 3.879, 22177, 41983232
2, 1, 4, 7, 0.0, 0.166015625, 0.67578125, 0.9990234375, 0.9990234375, 0.7783203125, 0.9091796875, 0.0, 0.9990234375, 0.0, 3.035, 1.863, 20370, 35822243
14, 13, 2, 5, 0.3203125, 0.9990234375, 0.6171875, 0.9990234375, 0.52734375, 0.763671875, 0.9990234375, 0.0, 0.9990234375, 1.769, 6.544, 0.0, 20170, 35124914
12, 10, 4, 7, 0.7548828125, 0.9990234375, 0.861328125, 0.9990234375, 0.82421875, 0.978515625, 0.4853515625, 0.998046875, 0.9990234375, 3.233, 6.774, 6.127, 20570, 34546053
11, 4, 2, 7, 0.46484375, 0.9052734375, 0.5263671875, 0.9482421875, 0.7568359375, 0.9228515625, 0.9990234375, 0.51171875, 0.9580078125, 2.201, 8.217, 0.491, 20964, 34066889
18, 7, 4, 4, 0.205078125, 0.732421875, 0.767578125, 0.9990234375, 0.9990234375, 0.9990234375, 0.798828125, 0.0, 0.560546875, 0.0, 5.181, 1.064, 20965, 37138318
7, 6, 1, 7, 0.7021484375, 0.9521484375, 0.8935546875, 0.4052734375, 0.9990234375, 0.5205078125, 0.603515625, 0.59375, 0.65234375, 1.81, 4.704, 3.269, 21366, 38460399
11, 10, 3, 7, 0.4501953125, 0.9541015625, 0.82421875, 0.798828125, 0.4111328125, 0.716796875, 0.4248046875, 0.0, 0.9990234375, 2.247, 5.318, 0.0, 21166, 36217456
8, 7, 4, 4, 0.4296875, 0.9345703125, 0.791015625, 0.419921875, 0.6845703125, 0.5390625, 0.9990234375, 0.0, 0.369140625, 0.0, 4.739, 0.0, 21773, 39019915
8, 7, 4, 2, 0.4013671875, 0.9697265625, 0.9990234375, 0.859375, 0.5498046875, 0.9306640625, 0.9990234375, 0.0, 0.9990234375, 3.01, 3.253, 0.0, 21569, 38568990
8, 7, 3, 5, 0.71484375, 0.9990234375, 0.921875, 0.9990234375, 0.9248046875, 0.9990234375, 0.8681640625, 0.0, 0.8876953125, 1.515, 1.516, 3.074, 20770, 39355041
7, 6, 5, 6, 0.3984375, 0.80078125, 0.9990234375, 0.91015625, 0.6376953125, 0.9990234375, 0.5966796875, 0.2197265625, 0.908203125, 1.364, 1.365, 7.522, 15991, 25402967
12, 11, 5, 7, 0.208984375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9716796875, 0.9990234375, 0.970703125, 0.005859375, 0.7236328125, 1.436, 4.898, 0.0, 20976, 38087945
19, 7, 5, 7, 0.77734375, 0.921875, 0.9990234375, 0.63671875, 0.7177734375, 0.9990234375, 0.748046875, 0.0, 0.9990234375, 4.177, 5.111, 0.0, 20574, 35589192
11, 8, 3, 3, 0.7958984375, 0.943359375, 0.533203125, 0.7314453125, 0.55859375, 0.8369140625, 0.732421875, 0.0, 0.6162109375, 4.569, 4.57, 1.948, 19959, 34184211
14, 4, 4, 3, 0.37109375, 0.9990234375, 0.4716796875, 0.9990234375, 0.91796875, 0.677734375, 0.9990234375, 0.0, 0.6591796875, 0.0, 3.773, 0.0, 20164, 35580376
11, 10, 4, 5, 0.2158203125, 0.740234375, 0.734375, 0.9990234375, 0.0, 0.8310546875, 0.9990234375, 0.0, 0.9990234375, 0.0, 5.678, 0.0, 22178, 38423579
14, 1, 3, 5, 0.4306640625, 0.748046875, 0.9990234375, 0.8427734375, 0.966796875, 0.9990234375, 0.9990234375, 0.490234375, 0.9208984375, 1.094, 5.135, 1.066, 20572, 41107448
8, 7, 4, 6, 0.3623046875, 0.953125, 0.9990234375, 0.9013671875, 0.341796875, 0.9990234375, 0.9990234375, 0.0, 0.5986328125, 2.635, 7.168, 0.318, 21776, 38781904
11, 10, 5, 6, 0.5029296875, 0.9990234375, 0.6474609375, 0.9990234375, 0.6201171875, 0.9267578125, 0.9990234375, 0.4248046875, 0.7421875, 3.223, 3.503, 0.135, 21571, 38733161
5, 3, 5, 5, 0.2705078125, 0.91796875, 0.9521484375, 0.9990234375, 0.9990234375, 0.974609375, 0.9990234375, 0.0, 0.642578125, 0.0, 7.475, 0.0, 20567, 36197178
14, 13, 4, 6, 0.185546875, 0.9990234375, 0.736328125, 0.9990234375, 0.9990234375, 0.546875, 0.9462890625, 0.072265625, 0.5810546875, 7.734, 7.735, 3.205, 21775, 40021359
16, 9, 2, 5, 0.9990234375, 0.9990234375, 0.6943359375, 0.9990234375, 0.4453125, 0.83984375, 0.96875, 0.2333984375, 0.3701171875, 0.0, 4.937, 0.619, 20576, 36069261
1, 0, 5, 6, 0.6513671875, 0.9990234375, 0.4560546875, 0.880859375, 0.9990234375, 0.9990234375, 0.8193359375, 0.0, 0.9990234375, 4.731, 6.315, 0.0, 20568, 36858029
10, 9, 5, 7, 0.576171875, 0.9990234375, 0.4326171875, 0.759765625, 0.47265625, 0.9990234375, 0.3603515625, 0.0, 0.9384765625, 8.998, 8.999, 0.492, 20969, 36585441
13, 10, 4, 5, 0.6015625, 0.9990234375, 0.9990234375, 0.876953125, 0.8017578125, 0.9990234375, 0.9990234375, 0.0, 0.884765625, 8.998, 8.999, 0.271, 21567, 38811436
6, 2, 4, 4, 0.6318359375, 0.755859375, 0.7607421875, 0.841796875, 0.9990234375, 0.7314453125, 0.7685546875, 0.0, 0.9990234375, 4.878, 4.879, 0.0, 20364, 35058189
12, 2, 4, 4, 0.646484375, 0.9638671875, 0.9521484375, 0.8125, 0.6064453125, 0.9033203125, 0.9990234375, 0.33984375, 0.814453125, 5.736, 7.277, 0.0, 21569, 39425336
11, 5, 4, 5, 0.2900390625, 0.541015625, 0.9794921875, 0.3388671875, 0.5576171875, 0.9990234375, 0.9990234375, 0.0693359375, 0.7705078125, 0.0, 7.694, 1.325, 21172, 37414844
9, 5, 4, 7, 0.1884765625, 0.9990234375, 0.9990234375, 0.724609375, 0.92578125, 0.9345703125, 0.8349609375, 0.0673828125, 0.6748046875, 0.0, 1.775, 0.0, 20362, 36640448
